raw_line
1497|45422765|112018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|196278.34|180|042016|052016|31|149|149|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1077.11||||||||||||||||||||704|677|705|672|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|092019|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|185351.73|180|042016|052016|41|139|139|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000100000000000000|N|N||||||1105.49||||||||||||||||||||704|677|723|676|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|082020|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|172920.09|180|042016|052016|52|128|128|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000001000000000000000000000000000000000000|N|N||||||1217.13||||||||||||||||||||704|677|807|707|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|082021|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|159033.34|180|042016|052016|64|116|116|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1173.85||||||||||||||||||||704|677|792|707|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|092018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|198429.77|180|042016|052016|29|151|151|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1071.53||||||||||||||||||||704|677|705|672|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|112017|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|209020.65|180|042016|052016|19|161|161|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|XXXXXXXXXX00000000000000000000000000000000000000|N|N||||||||||||||||||||||||||704|677|||2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|032021|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|164872.19|180|042016|052016|59|121|121|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1158.69||||||||||||||||||||704|677|792|702|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|022018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|205872.26|180|042016|052016|22|158|158|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|XXXX00000000000000000000000000000000000000000000|N|N||||||1052.19||||||||||||||||||||704|677|697|638|2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|022019|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|194115.69|180|042016|052016|34|146|147|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||01|000000000000000000000000000000000000000000000001|N|N||||||0.00||||||||||||||||||||704|677|715|599|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|032020|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|178658.06|180|042016|052016|47|133|133|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000100000000000000000000000000|N|N||||||1122.88||||||||||||||||||||704|677|786|692|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
